ID,CharName,Gender,HairColor,Tags,Description,url,MAL_ID
4418,Trish,Female,Blonde,"Adults,Chokers,Demons,Gunslingers",Unknown,https://www.anime-planet.com/characters/trish,1726.0
4052,Kazuomi OHGA,Male,Brown,"HighSchoolStudents,Piercings",Unknown,https://www.anime-planet.com/characters/kazuomi-ohga,30015.0
10977,Kotoko,Female,Purple,"Androids,Pigtails,Robots","Stern and sardonic, Kotoko is a powerful mobile persocom that Yoshiyuki custom made.",https://www.anime-planet.com/characters/kotoko,59.0
6404,Asuna KAGURAZAKA,Female,Orange,"Tomboys,Teenagers,Pigtails,Orphans,MiddleSchoolStudents,Hot-Headed,Heterochromia,HairAntenna","Though the class dunce, her exceptional physical abilities and outgoing nature occasionally find her acting as ringleader for the class. However, due to her irritability she is also often in conflict with other people, especially Ayaka. Asuna has a crush on her former homeroom teacher, Takahata, whom Negi replaces. She is a member of Class 3-A, and sits in seat number 2.",https://www.anime-planet.com/characters/asuna-kagurazaka,1546.0
15871,Castor,Male,Brown,"Glasses,MagicUsers,Adults,Puppeteers,HumanGuise,Priests","Castor is one of the more friendly and approachable bishops in the church, and welcomes new disciples with open arms. Spending his free time sculpting dolls, he uses his powers to bring them to life. Extremely skilled with a needle and thread, Castor creates beautiful clothes that are the envy of the females around him. His kind nature means that Razette, the usually shy mermaid, adores him.",https://www.anime-planet.com/characters/castor,5525.0
13008,Tarou SADO,Male,Blue,"HighSchoolStudents,Masochistic,PartTimeEmployees,Teenagers",Unknown,https://www.anime-planet.com/characters/tarou-sado,8424.0
6541,Fortune-teller Baba,Female,Pink,"Elderly,FortuneTellers,Hats,MagicUsers",Unknown,https://www.anime-planet.com/characters/fortune-teller-baba,223.0
5700,Daewi HAN,Male,Black,"Cooks,MartialArtists,Superpowers",Unknown,https://www.anime-planet.com/characters/daewi-han,41353.0
6069,Old Kai,Male,Purple,"Deities,Elderly,FacialHair,Perverted,Piercings,PointyEars",Unknown,https://www.anime-planet.com/characters/old-kai,30694.0
8641,Labrador,Male,Purple,"Gardeners,HumanGuise,MagicUsers,Priests","An extremely quiet bishop, Labrador is kind-hearted and loves nothing more than to spend time tending to his beloved flowers and plants. Able to control the growth in his garden by magic, he knows exactly which blooms will bring a smile to those in need. Blessed with premonitions, he can see the futures of those close to him.",https://www.anime-planet.com/characters/labrador,5525.0
6196,Bulla,Female,Turquoise,"Half-Breeds,Headbands,Teenagers",Unknown,https://www.anime-planet.com/characters/bulla,225.0
2239,Kureha SAKAMACHI,Female,Pink,"HighSchoolStudents,Teenagers",Unknown,https://www.anime-planet.com/characters/kureha-sakamachi,10110.0
11240,Ryuunosuke CHIBA,Male,Black,"Assassins,BlindingBangs,MiddleSchoolStudents,Snipers,Stoic,Teenagers",Unknown,https://www.anime-planet.com/characters/ryuunosuke-chiba,34389.0
7410,Grayfia LUCIFUGE,Female,Grey,"Braids,Demons,HairRibbons,Headbands",Unknown,https://www.anime-planet.com/characters/grayfia-lucifuge,11617.0
768,Jirou TOMITAKE,Male,Brown,"Adults,Glasses,Hats,Muscular,Photographers",Unknown,https://www.anime-planet.com/characters/jirou-tomitake,10491.0
5546,Akane YANAGI,Male,Red,"HairAntenna,HighSchoolStudents,Teenagers",Unknown,https://www.anime-planet.com/characters/akane-yanagi,42897.0
7613,Suu,Female,Blonde,"Cooks,Fairies,Hats,Maids","Suu is one of Amu Hinamori 's guardian characters. Though flightly and overly excitable on occasion, Suu's motherly instincts and raw cooking skill mark her as the most domestic side of Amu's personality. Not prone to moodiness or overzealous, Suu could also be considered the most level-headed of Amu's guardian characters, though definitely the least adventurous.",https://www.anime-planet.com/characters/suu,2923.0
2457,Haruko KAMIO,Female,Red,"Adults,HeavyDrinkers,KansaiDialect,SingleParents,Snaggleteeth",Unknown,https://www.anime-planet.com/characters/haruko-kamio,101.0
4045,Jeice,Male,White,"Military,Aliens,Armor",Unknown,https://www.anime-planet.com/characters/jeice,36946.0
4622,Tetsuzaemon IBA,Male,Black,"SwordFighters,Sunglasses,Shinigami,FacialHair,AgentsoftheAfterlife","Iba is the vice captain of the seventh protection squad. He always wears sunglasses and sports a thin moustache and gives off an almost macho aura. Iba is very loyal, particularly to his captain, Komamura .",https://www.anime-planet.com/characters/tetsuzaemon-iba,269.0
3275,Vidaldus TAKA,Male,Black,"Assassins,MagicUsers,Musicians,Guitarists",Unknown,https://www.anime-planet.com/characters/vidaldus-taka,6702.0
3170,Louis ASAHINA,Male,Blonde,"Adults,Beauticians,BlindingBangs,Sleepyheads",Unknown,https://www.anime-planet.com/characters/louis-asahina,15605.0
6262,Koyomi MIZUHARA,Female,Brown,"Glasses,HighSchoolStudents,Teenagers,ToneDeaf",Unknown,https://www.anime-planet.com/characters/koyomi-mizuhara,66.0
1268,Maru,Female,Blue,"Immortal,MagicalFamiliars,Pigtails,Twins",Maru is a young girl that was created by Yuuko and lives in her shop alongside twin sister Moro . She is a lively girl who often repeats what’s been said in a jovial and often teasing manner.,https://www.anime-planet.com/characters/maru,2768.0
4509,Isuzu SOHMA,Female,Black,"Teenagers,Scars,Cursebearers",Unknown,https://www.anime-planet.com/characters/isuzu-sohma,38680.0
13340,Hecate,Female,Turquoise,"Hats,MagicUsers,Stoic",Unknown,https://www.anime-planet.com/characters/hecate,355.0
4650,Kaho HINATA,Female,Blonde,"HighSchoolStudents,PartTimeEmployees,Pigtails,Teenagers,VideoGamers,Waiters",Unknown,https://www.anime-planet.com/characters/kaho-hinata,34618.0
2403,Shizuma HANAZONO,Female,White,"Wealthy,Teenagers,StudentCouncil,SchoolIdols,Pianists,Musicians,LGBT+,HighSchoolStudents,Gardeners,Flirts","The current serving Etoile, Shizuma is fluent in French, brilliant at the piano, and the object of every girl in Astrea's affection. Her capricious nature gives her best friend, Miyuki, and the Astrea student government its share of headaches, but it adds to her mystique.",https://www.anime-planet.com/characters/shizuma-hanazono,855.0
611,Takako SUGIURA,Female,Brown,"Glasses,MiddleSchoolStudents,Teenagers",Unknown,https://www.anime-planet.com/characters/takako-sugiura,11111.0
4534,Rose,Female,Blonde,"Dragons,HairAntenna,Wings,HumanGuise,ElementalPowers,FirePowers",Unknown,https://www.anime-planet.com/characters/rose-dragon-crisis,9330.0
13190,Rise KUJIKAWA,Female,Brown,"DeadlyChefs,HighSchoolStudents,PartTimeEmployees,Pigtails,Teenagers",Unknown,https://www.anime-planet.com/characters/rise-kujikawa,10588.0
4568,Luppi ANTENOR,Male,Black,Perverted,Unknown,https://www.anime-planet.com/characters/luppi-antenor,269.0
5383,Kei NAGAI,Male,Black,"Analytical,Immortal,Teenagers",Unknown,https://www.anime-planet.com/characters/kei-nagai,32015.0
2216,Valmet,Female,Black,"MilitaryVeterans,Bodyguards,Lesbians,Tattoos,Gunslingers,Adults,EyePatches,LGBT+",Unknown,https://www.anime-planet.com/characters/valmet,12413.0
1603,An ONOYA,Female,Brown,"Glasses,HighSchoolStudents,Pigtails,TransferStudents",Unknown,https://www.anime-planet.com/characters/an-onoya,30015.0
1757,Heero YUY,Male,Brown,"MechaPilots,Stoic,Teenagers,Terrorists",Unknown,https://www.anime-planet.com/characters/heero-yuy,90.0
1290,Himawari KUNOGI,Female,Brown,"HighSchoolStudents,Pigtails,Teenagers",Himawari is one of Watanuki ’s friends and the object of his affection. She is kind to everyone and seems to be utterly clueless to the young boy’s feelings.,https://www.anime-planet.com/characters/himawari-kunogi,861.0
3800,Juli,Male,Multicolored,"Animals,Hot-Headed",Unknown,https://www.anime-planet.com/characters/juli-brothers-conflict,15605.0
3059,Camie,Female,Green,"Airheads,Mermaids,Teenagers","Keimi is a young mermaid who is good friends with Hachi . She is extremely kind and gentle, but exceptionally naïve and, alongside her starfish friend, Pappug , has a habit of being eaten by Sea Kings. Keimi also tends to be very easily shocked and will often over-react to even the slightest surprise.",https://www.anime-planet.com/characters/camie,21.0
2933,Giovanni,Male,Brown,"Adults,BigEgo,Gangsters,MonsterTamers,Ruthless,Wealthy","Giovanni leads the nefarious Team Rocket, commanding his followers from the shadows to collect valuable and powerful Pokemon. His cold, cruel and calculating personality complements his ultimate goals: money and power. However, Giovanni has a glimmer of a soft side when it comes to his feline Persian.",https://www.anime-planet.com/characters/giovanni-pokemon,527.0
3433,Dr. Brief,Male,Blue,"Adults,CompanyPresidents,FacialHair,Glasses,MagnificentMustaches,Scientists,Wealthy",Unknown,https://www.anime-planet.com/characters/dr-brief,223.0
5030,Mairu ORIHARA,Female,Brown,"Bisexual,Twins,Teenagers,Ponytail,MiddleSchoolStudents,Glasses,EternalOptimists,Braids,LGBT+",Unknown,https://www.anime-planet.com/characters/mairu-orihara,6746.0
2530,Asato ICHIJO,Male,Blonde,"FacialHair,Immortal,Vampires",Unknown,https://www.anime-planet.com/characters/asato-ichijo,3457.0
8481,Kugaha,Male,Grey,"Capes,Ghosts,Headbands,MagicalFamiliars,Manipulative,Ruthless,Shapeshifters",Unknown,https://www.anime-planet.com/characters/kugaha-noragami,30503.0
10895,Skin BORIC,Male,Black,"Dark-skinned,Hot-Headed,Immortal,Muscular,SweetTooth","Skin is one of the Noah clan who represents the wrath of Noah. He is a large built man, who despite his tough appearance has a particular love of sweets and can sometimes be found sucking on a lollipop. Skin has quite a short temper – particularly when faced with food that isn’t sweet – and he has the ability to fight using lightning.",https://www.anime-planet.com/characters/skin-boric,1482.0
1682,Chika AKATSUKI,Male,White,"HighSchoolStudents,Hot-Headed,Piercings,SwordFighters,Teenagers,Undead",Unknown,https://www.anime-planet.com/characters/chika-akatsuki,2404.0
9359,Katakuriko MATSUDAIRA,Male,Grey,"Elderly,Gunslingers,Shinsengumi,Smokers,Sunglasses","Apparently an esteemed superior of the Shinsengumi, Matsudaira is seen as a complete fruitloop by his subordinates. Instead, most of them fear his hot-headed, gun toting nature. Never seen without his ""assassin"" sunglasses and a cigarette, he seems to spend most of his time validating the worthyness of his daughters suitors. And then setting up hits for those that don't reach his high standards.",https://www.anime-planet.com/characters/katakuriko-matsudaira,918.0
11059,Nady,Male,Multicolored,"Animals,Cats,Anthropomorphic",Unknown,https://www.anime-planet.com/characters/nady-fairy-tail,6702.0
3817,Darry ADAI,Female,Pink,"Orphans,Ponytail,Twins","Darry, along with her twin brother Gimmy , were the only orphans living in Aday Village until they were cast out due to an unbreakable rule. She shares a deep bond with her brother and enjoys traveling with Simon and the gang.",https://www.anime-planet.com/characters/darry-adai,2001.0
12101,Otome KATOU,Female,Brown,"Teenagers,HighSchoolStudents,Athletes,BasketballPlayers",Unknown,https://www.anime-planet.com/characters/otome-katou,2476.0
8549,Cid HIGHWIND,Male,Blonde,"Adults,Goggles,Pilots",Unknown,https://www.anime-planet.com/characters/cid-highwind,317.0
16275,Hiroshi KIDO,Male,Blonde,"HighSchoolStudents,Teenagers",Unknown,https://www.anime-planet.com/characters/hiroshi-kido,22789.0
26130,Chiaki MINAMI,Female,Brown,"Children,ElementarySchoolStudents,HairAntenna,Stoic",Unknown,https://www.anime-planet.com/characters/chiaki-minami,2963.0
6496,Kakeru SATSUKI,Male,Blue,"EyePatches,HairAntenna,Heterochromia,HighSchoolStudents,Orphans,SwordFighters,Teenagers",Unknown,https://www.anime-planet.com/characters/kakeru-satsuki,6682.0
1318,Moro,Female,Pink,"Immortal,MagicalFamiliars,Twins","Maru is a young girl who lives in Yuuko ’s shop with her twin, Maru . She has a bright personality and often dances around chanting with her sister.",https://www.anime-planet.com/characters/moro-xxxholic,2768.0
1624,Rin TSUCHIMI,Male,Black,"HighSchoolStudents,Orphans,Teenagers","Kind hearted and friendly, Rin is very popular - especially with the ladies. He is nice to a fault, and his attempts to keep everyone happy usually leads to at least one person being hurt. Massively undecisive, he is envied by many other guys because of the women who flock around him in the vain hope of one day being his woman. With a dark past, Rin now lives without his parents and only his childhood friend to look after him.",https://www.anime-planet.com/characters/rin-tsuchimi,79.0
1259,Grevil DE BLOIS,Male,Blonde,"HairDrills,BigEgo,Detectives,Nobility,Pompadours,Scarves",Unknown,https://www.anime-planet.com/characters/grevil-de-blois,8425.0
7781,Hakuren OAK,Male,Blonde,"BigEgo,MagicUsers,Ponytail,Priests,Teenagers","With his long blonde hair neatly tied back and the face of an angel, Hakuren is beautiful - and he knows it. His big ego always precedes him, but it is seemingly deserved as he is extremely skilled in using his offensive zaiphon. Despite this and his competitive nature, Hakuren is kind hearted and willing to help his rival, Teito.",https://www.anime-planet.com/characters/hakuren-oak,5525.0
336,Jou KIDO,Male,Blue,"Glasses,MonsterTamers,PersoninaStrangeWorld","At twelve years old, Joe is the oldest of the DigiDestined and often tries to act the most mature. He’s often the voice of reason within the group of kids, and is very mature and dependable. Although Joe worries far too much, his Digimon partner Gomamon tries to make situations less serious.",https://www.anime-planet.com/characters/jou-kido,552.0
4129,Saiko YONEBAYASHI,Female,Blue,"Adults,Detectives,ExoticEyes,Lazy,Otaku,Pigtails,Police,SmallStature,VideoGamers",Unknown,https://www.anime-planet.com/characters/saiko-yonebayashi,36511.0
4649,Chris,Female,Blue,"Gloves,Scars,Scarves,Thieves",Unknown,https://www.anime-planet.com/characters/chris,38472.0
4488,Hikari KURODA,Female,Brown,"HighSchoolStudents,Pigtails,Teenagers",Unknown,https://www.anime-planet.com/characters/hikari-kuroda,2476.0
514,Malcolm C. LEVERIER,Male,Brown,"Adults,FacialHair","Leverier is an inspector of the Black Order. He has a high rank and makes sure that he exerts his influence. Though his hobby is baking, Leverier has quite a cruel personality and has no problems with sacrificing people to increase the strength of the Order.",https://www.anime-planet.com/characters/malcolm-c-leverier,1482.0
1815,Duo MAXWELL,Male,Brown,"MechaPilots,Mechanics,Ponytail,Teenagers,Terrorists",Unknown,https://www.anime-planet.com/characters/duo-maxwell,90.0
248,Broly,Male,Black,"Warriors,Piercings,Muscular,Aliens,Scars",Unknown,https://www.anime-planet.com/characters/broly,36946.0
2580,Moffle,Male,Brown,"Fairies,Hats,Hot-Headed,Royalty,VerbalTic,Anthropomorphic",Unknown,https://www.anime-planet.com/characters/moffle,22147.0
8494,Yuzuriha OGAWA,Female,Brown,"Headbands,Scars,Teenagers",Unknown,https://www.anime-planet.com/characters/yuzuriha-ogawa,38691.0
11702,Sun-Sun,Female,Green,Unknown,Unknown,https://www.anime-planet.com/characters/sun-sun,269.0
3922,Schwi DOLA,Female,Purple,"ArtificialIntelligence(AI),Scantily-clad",Unknown,https://www.anime-planet.com/characters/schwi-dola,33674.0
4395,Ryunosuke UMEMIYA,Male,Black,"SwordFighters,SpiritSeers,Smokers,Pompadours,FacialHair,Teenagers",Unknown,https://www.anime-planet.com/characters/ryunosuke-umemiya,154.0
2836,Shinobu WAKAMIYA,Female,Black,"Teenagers,Moles,HighSchoolStudents,KansaiDialect",Unknown,https://www.anime-planet.com/characters/shinobu-wakamiya,10800.0
3276,Sonic The Hedgehog,Male,Blue,"Animals,Anthropomorphic,BigEgo,Gloves,Hedgehogs,Teenagers","Sonic is the fastest thing alive. Using his immense speed, he foils the plans of the evil Dr. Eggman and his robot army. His attitude can changeon a whim, as he can be pretty lazy as well as quite competitive. He can be goofing around one minute and dead serious the next, given the right circumstances. But the one constant is the way he feels about his friends and he'll do all in his power to keep them, and the world, safe.",https://www.anime-planet.com/characters/sonic-the-hedgehog,5583.0
25229,Coco of Earthland,Female,Brown,"Adults,Hats,MagicUsers,RosyCheeks",Unknown,https://www.anime-planet.com/characters/coco-of-earthland,6702.0
8999,Kazuya AOI,Male,Black,Teenagers,Unknown,https://www.anime-planet.com/characters/kazuya-aoi,9367.0
